country,user,ordernum,orderstatus,date_ordered,channel
UK,bd15c,a3099,finished,"2019-03-28 00:00:00",direct
UK,c9ffa,0c280,finished,"2019-02-01 00:00:00",direct
UK,cf654,98b73,finished,"2019-03-21 00:00:00",google
UK,cf654,a30d5,finished,"2019-03-25 00:00:00",direct
UK,cf654,fab6d,finished,"2019-05-10 00:00:00",social
UK,01cf0,f8526,finished,"2019-04-16 00:00:00",others
UK,1bb62,96600,finished,"2018-11-23 00:00:00",direct
UK,3ac78,39569,finished,"2019-01-22 00:00:00",google
UK,45a02,7a7d8,finished,"2019-01-22 00:00:00",direct
UK,46de4,5bb46,finished,"2019-05-16 00:00:00",social
UK,50345,efc7a,finished,"2019-04-02 00:00:00",social
UK,60606,51e83,finished,"2019-01-21 00:00:00",direct
UK,60606,9f043,finished,"2019-04-02 00:00:00",direct
USA,62ed2,ac29f,finished,"2019-03-29 00:00:00",direct
UK,84b7a,8687f,finished,"2019-02-20 00:00:00",direct
UK,9aa41,18d11,finished,"2019-04-15 00:00:00",social
UK,9fa47,aab66,finished,"2019-03-27 00:00:00",others
UK,a8092,dabb3,finished,"2019-03-01 00:00:00",direct
UK,a8092,8ade1,finished,"2019-03-04 00:00:00",direct
UK,a8092,afc30,finished,"2019-03-18 00:00:00",direct
UK,531fc,29d6c,finished,"2019-05-11 00:00:00",social
UK,531fc,c1588,cancelled,"2019-05-11 00:00:00",social
UK,53f42,08623,cancelled,"2019-04-28 00:00:00",google
UK,75b85,c97be,finished,"2018-12-29 00:00:00",google
UK,75b85,98d49,finished,"2019-01-03 00:00:00",google
UK,83a41,358f6,finished,"2019-02-01 00:00:00",direct
UK,91937,7f054,finished,"2019-05-03 00:00:00",direct
UK,c840b,1471f,finished,"2019-03-04 00:00:00",direct
UK,c97fc,0f44f,finished,"2019-01-22 00:00:00",direct
UK,d3d5a,95193,finished,"2019-04-20 00:00:00",social
UK,d3d5a,9c440,finished,"2019-05-12 00:00:00",social
UK,db341,90979,cancelled,"2018-12-21 00:00:00",others
UK,db341,7a695,finished,"2018-12-21 00:00:00",direct
UK,db341,0f90e,finished,"2018-12-26 00:00:00",direct
UK,ddba8,1b5bd,cancelled,"2019-04-12 00:00:00",social
UK,17458,89674,cancelled,"2019-01-12 00:00:00",google
UK,26204,02977,finished,"2019-03-04 00:00:00",direct
UK,313d8,20158,finished,"2019-04-24 00:00:00",social
UK,313d8,d25b1,finished,"2019-05-14 00:00:00",social
UK,31e3e,fe6f9,cancelled,"2019-04-15 00:00:00",social
UK,34313,5820f,finished,"2019-03-15 00:00:00",google
UK,3aedc,460ee,finished,"2019-03-08 00:00:00",direct
UK,415a1,d3350,cancelled,"2019-01-09 00:00:00",direct
UK,428fb,f66a0,finished,"2019-04-25 00:00:00",social
UK,53be4,3ad62,finished,"2019-03-14 00:00:00",direct
UK,68c63,2ae1c,finished,"2019-04-08 00:00:00",direct
UK,735a7,df375,finished,"2019-04-19 00:00:00",social
UK,7c5bc,9a687,finished,"2019-03-02 00:00:00",direct
UK,913a7,dd9db,cancelled,"2019-05-13 00:00:00",google
UK,b9983,17bc1,cancelled,"2019-02-17 00:00:00",google
UK,cc269,9e760,finished,"2019-01-14 00:00:00",google
UK,cfd5c,4241d,cancelled,"2019-02-27 00:00:00",others
UK,cfd5c,a5d8b,finished,"2019-03-05 00:00:00",others
UK,def30,a83c1,finished,"2018-12-07 00:00:00",others
UK,e2fbb,95dbb,finished,"2018-12-04 00:00:00",direct
UK,e7bae,a631d,finished,"2019-02-05 00:00:00",direct
UK,ef496,3a915,finished,"2019-04-14 00:00:00",others
UK,f0a72,a8eab,finished,"2019-01-21 00:00:00",google
UK,111da,6bea5,finished,"2019-02-17 00:00:00",google
UK,111da,58606,finished,"2019-04-17 00:00:00",direct
UK,117f2,f6c82,finished,"2019-04-29 00:00:00",others
UK,17a23,d73be,finished,"2019-03-03 00:00:00",direct
UK,229d4,50a89,finished,"2019-03-17 00:00:00",direct
UK,229d4,905da,finished,"2019-04-16 00:00:00",others
UK,237a8,ec11e,finished,"2019-05-04 00:00:00",social
UK,44422,e80d8,finished,"2019-04-28 00:00:00",direct
UK,480e5,96584,finished,"2019-02-25 00:00:00",direct
UK,95f8c,5dc6f,finished,"2019-05-01 00:00:00",direct
UK,a8388,9e2d8,finished,"2019-02-25 00:00:00",google
UK,b455f,a61a7,finished,"2019-04-30 00:00:00",others
UK,b455f,80b00,finished,"2019-05-02 00:00:00",direct
UK,d68ea,422c0,finished,"2019-04-02 00:00:00",direct
UK,d7421,ad1a4,finished,"2019-02-12 00:00:00",direct
UK,ef69e,9f7af,finished,"2019-03-28 00:00:00",direct
USA,f51e9,30a3e,finished,"2019-03-25 00:00:00",direct
UK,f7af9,9ee61,finished,"2018-11-18 00:00:00",others
UK,f7af9,59a20,finished,"2019-04-26 00:00:00",social
UK,3c103,b16b5,finished,"2019-04-16 00:00:00",social
UK,795be,24e6a,finished,"2019-04-17 00:00:00",direct
USA,85b61,3f111,finished,"2019-04-16 00:00:00",direct
UK,86241,7f118,finished,"2019-03-02 00:00:00",direct
UK,8768c,69d40,finished,"2019-04-11 00:00:00",social
UK,908ab,30682,finished,"2019-04-30 00:00:00",social
UK,a0718,300e8,finished,"2019-04-14 00:00:00",google
UK,a60d4,fff74,finished,"2019-01-11 00:00:00",google
UK,a60d4,98bde,finished,"2019-02-20 00:00:00",others
UK,b40e9,c472c,finished,"2019-04-10 00:00:00",social
UK,b40e9,e2706,finished,"2019-04-15 00:00:00",social
UK,c4081,f62b2,finished,"2019-02-17 00:00:00",direct
UK,cb003,91223,finished,"2019-04-06 00:00:00",google
UK,d0cff,4ccfc,finished,"2019-02-10 00:00:00",google
UK,d0cff,647a6,finished,"2019-04-12 00:00:00",social
UK,d7a7c,99a0d,finished,"2019-01-12 00:00:00",direct
UK,d7a7c,cea5e,finished,"2019-05-12 00:00:00",direct
UK,ef760,c2911,finished,"2019-01-25 00:00:00",others
UK,ef760,1a8ff,finished,"2019-04-26 00:00:00",social
UK,078f5,9edc2,cancelled,"2019-01-21 00:00:00",google
UK,078f5,c5440,cancelled,"2019-01-21 00:00:00",direct
UK,078f5,ae9c1,cancelled,"2019-01-22 00:00:00",others
UK,1187e,b38a2,finished,"2019-03-30 00:00:00",others
UK,1187e,dc8b1,finished,"2019-04-12 00:00:00",google
UK,12ebb,ae4c5,finished,"2019-04-12 00:00:00",direct
UK,12ebb,0f762,finished,"2019-04-28 00:00:00",others
UK,1a958,10773,finished,"2019-04-05 00:00:00",direct
UK,1ec08,094eb,finished,"2019-04-21 00:00:00",others
UK,26b40,2879e,finished,"2019-05-13 00:00:00",social
UK,33616,c9360,finished,"2019-03-06 00:00:00",others
UK,33a21,aebc5,finished,"2019-02-18 00:00:00",google
USA,363d5,cbcbd,finished,"2019-04-14 00:00:00",google
USA,363d5,de5a1,finished,"2019-05-01 00:00:00",direct
UK,3c9f4,77bcc,finished,"2019-04-03 00:00:00",google
UK,4a00c,6231f,finished,"2019-05-04 00:00:00",social
UK,4a00c,0d831,finished,"2019-05-06 00:00:00",google
UK,545be,caa7c,cancelled,"2019-05-12 00:00:00",google
UK,63d1e,c9df9,finished,"2019-05-10 00:00:00",google
UK,69850,918f9,finished,"2019-05-07 00:00:00",others
UK,69850,2dfcc,finished,"2019-05-07 00:00:00",google
UK,95ae3,6127c,finished,"2019-05-04 00:00:00",google
UK,95ead,f7b9c,cancelled,"2019-04-29 00:00:00",direct
UK,b2437,19d37,finished,"2019-01-25 00:00:00",google
UK,bf033,b184d,finished,"2019-04-28 00:00:00",direct
UK,c3bfe,e97d8,finished,"2019-01-21 00:00:00",google
UK,d48d3,4a34c,finished,"2018-12-22 00:00:00",direct
UK,f966c,903e2,finished,"2019-01-31 00:00:00",direct
UK,06d69,1e4af,finished,"2019-05-14 00:00:00",social
UK,1471f,0d766,finished,"2019-02-15 00:00:00",direct
USA,1a983,9e37c,finished,"2019-04-14 00:00:00",google
UK,25615,7f675,finished,"2019-04-13 00:00:00",social
UK,25615,c5137,finished,"2019-04-13 00:00:00",social
UK,44c93,ea2d4,finished,"2019-01-15 00:00:00",others
UK,44c93,89720,finished,"2019-02-27 00:00:00",others
UK,44c93,0e1d3,finished,"2019-03-01 00:00:00",direct
USA,4bfbd,a0432,finished,"2019-04-02 00:00:00",direct
UK,6c5c8,f7a77,finished,"2019-03-28 00:00:00",google
UK,70eac,c32ea,finished,"2019-03-14 00:00:00",direct
UK,70eac,498b2,finished,"2019-03-14 00:00:00",google
UK,8084d,29024,finished,"2019-04-06 00:00:00",direct
USA,87e1f,57e1e,finished,"2019-04-17 00:00:00",direct
UK,ad457,28e45,cancelled,"2019-01-03 00:00:00",others
UK,ad457,37424,cancelled,"2019-01-31 00:00:00",direct
UK,b3739,2f7e3,finished,"2019-04-22 00:00:00",social
UK,be570,1daae,finished,"2019-03-22 00:00:00",direct
UK,c9ea0,efade,cancelled,"2019-03-06 00:00:00",google
UK,e1f1b,32253,finished,"2019-04-22 00:00:00",social
UK,e2b54,a6615,finished,"2019-04-19 00:00:00",social
UK,ede02,ce48a,finished,"2019-04-21 00:00:00",others
USA,fa8cf,a090a,finished,"2019-04-27 00:00:00",direct
UK,fb74b,b3c2e,finished,"2019-05-06 00:00:00",google
UK,0cd22,e725a,finished,"2019-04-16 00:00:00",social
UK,1246f,a086e,finished,"2019-03-07 00:00:00",direct
UK,1d5a7,3a699,finished,"2019-01-21 00:00:00",google
UK,4600e,193f6,finished,"2019-03-25 00:00:00",google
UK,5a52d,dd318,finished,"2019-04-19 00:00:00",social
UK,5a52d,61b03,finished,"2019-04-19 00:00:00",direct
UK,5df6f,d7296,finished,"2019-02-27 00:00:00",direct
USA,6620f,6f83d,finished,"2019-04-07 00:00:00",direct
UK,89724,81419,finished,"2019-02-26 00:00:00",direct
UK,a029b,44760,finished,"2019-04-28 00:00:00",direct
UK,a029b,c2633,finished,"2019-05-01 00:00:00",google
UK,b10f9,e61f4,finished,"2019-05-02 00:00:00",others
UK,b10f9,62b0c,finished,"2019-05-15 00:00:00",others
UK,d1308,eda27,finished,"2019-02-17 00:00:00",direct
UK,e0f7a,19ff7,finished,"2019-04-27 00:00:00",direct
UK,ee586,54eac,finished,"2019-02-05 00:00:00",others
UK,f0378,08211,finished,"2019-03-20 00:00:00",google
UK,f0378,bc888,finished,"2019-04-02 00:00:00",others
UK,f0378,c56e1,finished,"2019-04-03 00:00:00",social
UK,1ab3c,61357,finished,"2018-12-22 00:00:00",direct
UK,1ab3c,f8a9e,cancelled,"2018-12-22 00:00:00",direct
UK,2c0e4,87c1d,finished,"2019-03-21 00:00:00",google
UK,2cfd5,876f0,finished,"2019-01-09 00:00:00",direct
UK,7ea0c,8c5cb,finished,"2019-01-07 00:00:00",direct
UK,a8eea,27d2f,finished,"2019-03-15 00:00:00",direct
UK,c282b,1546b,finished,"2019-03-26 00:00:00",google
UK,c2be3,607d8,finished,"2019-01-31 00:00:00",direct
UK,db926,6593a,cancelled,"2019-01-07 00:00:00",google
UK,f5bac,cb257,cancelled,"2019-03-26 00:00:00",direct
UK,f5bac,5a547,finished,"2019-03-29 00:00:00",others
UK,fb557,50b24,finished,"2019-01-16 00:00:00",google
USA,07a76,fbafc,finished,"2019-03-12 00:00:00",google
UK,10c7a,eeabe,finished,"2019-04-20 00:00:00",social
UK,3cbe1,b4a17,finished,"2019-04-13 00:00:00",direct
UK,4ac7c,68d5b,finished,"2019-04-05 00:00:00",others
UK,4ac7c,e4161,finished,"2019-04-27 00:00:00",direct
UK,5bfb8,93a42,finished,"2019-04-16 00:00:00",direct
UK,79c1f,c89e4,cancelled,"2019-02-07 00:00:00",others
UK,79c1f,a0a0e,finished,"2019-02-10 00:00:00",others
UK,7d47b,42b65,finished,"2019-04-04 00:00:00",google
UK,8fd1e,d2308,finished,"2019-01-19 00:00:00",direct
UK,bfd90,6b346,cancelled,"2019-02-01 00:00:00",direct
UK,ce252,8d7e6,finished,"2019-01-05 00:00:00",google
UK,cf981,f78b0,finished,"2019-03-20 00:00:00",google
UK,d5bc9,abefb,finished,"2019-02-15 00:00:00",direct
UK,de719,f1094,finished,"2019-02-12 00:00:00",others
UK,e7348,59ef2,finished,"2019-03-26 00:00:00",direct
UK,e8f48,e8f2d,cancelled,"2019-03-28 00:00:00",direct
UK,edd2e,d31c4,finished,"2018-12-15 00:00:00",direct
UK,edd2e,5b71f,finished,"2019-01-03 00:00:00",direct
UK,2e84b,da475,finished,"2019-05-10 00:00:00",others
UK,58b6a,98d2b,finished,"2019-04-19 00:00:00",google
UK,58b6a,36c21,finished,"2019-04-20 00:00:00",social
UK,5eba5,8845d,finished,"2019-04-27 00:00:00",direct
UK,84895,ce4d2,finished,"2019-04-12 00:00:00",social
UK,84895,f4b45,finished,"2019-04-24 00:00:00",social
UK,85df5,09c04,finished,"2019-01-15 00:00:00",direct
UK,96868,eaaa6,finished,"2019-02-04 00:00:00",direct
UK,9d269,4f8ad,finished,"2019-03-07 00:00:00",google
UK,b4a0f,406eb,finished,"2019-04-19 00:00:00",social
UK,b4a0f,b41ce,finished,"2019-05-16 00:00:00",google
UK,ba2d3,16c18,finished,"2019-01-09 00:00:00",direct
UK,bd909,b26ef,cancelled,"2019-04-05 00:00:00",others
UK,bd909,523b3,finished,"2019-04-08 00:00:00",google
UK,c0a22,a62c4,finished,"2019-03-19 00:00:00",direct
UK,cefd1,b5829,cancelled,"2019-04-20 00:00:00",social
UK,0343b,3df28,finished,"2019-04-27 00:00:00",direct
UK,0343b,a5bd3,finished,"2019-04-30 00:00:00",others
UK,0552c,eabe1,finished,"2019-04-27 00:00:00",others
UK,0ade2,59f08,finished,"2019-04-22 00:00:00",social
UK,16fbe,c0ea4,finished,"2019-04-22 00:00:00",social
UK,48543,4bc15,cancelled,"2019-02-01 00:00:00",others
UK,48543,51835,finished,"2019-02-01 00:00:00",others
UK,48543,25254,finished,"2019-02-27 00:00:00",direct
UK,4dff4,14048,cancelled,"2019-04-23 00:00:00",google
UK,62841,fbfcb,finished,"2019-04-16 00:00:00",social
UK,6bd19,96c0c,cancelled,"2019-03-03 00:00:00",google
UK,6d615,4956c,finished,"2019-04-19 00:00:00",social
UK,9faba,aead3,finished,"2019-02-26 00:00:00",direct
UK,a7758,e45de,cancelled,"2019-03-21 00:00:00",direct
UK,aec69,7586b,finished,"2019-02-17 00:00:00",others
UK,b7982,2d9e3,finished,"2019-01-21 00:00:00",others
UK,b7982,971ad,finished,"2019-02-23 00:00:00",direct
UK,b8c3a,2dc91,finished,"2019-01-22 00:00:00",google
UK,bdaf5,d9fb2,finished,"2019-03-22 00:00:00",direct
UK,bf818,52ea9,finished,"2019-04-17 00:00:00",google
UK,c235a,4bc12,finished,"2019-04-13 00:00:00",social
UK,d1e75,293bf,finished,"2019-04-19 00:00:00",social
UK,d690e,bfc57,finished,"2019-05-07 00:00:00",google
UK,e40fb,24cc7,finished,"2019-04-16 00:00:00",others
UK,e40fb,4967b,finished,"2019-04-23 00:00:00",direct
UK,e8cae,1d26e,finished,"2019-02-14 00:00:00",others
UK,e8cae,ff859,cancelled,"2019-02-27 00:00:00",others
UK,e8cae,29350,cancelled,"2019-02-27 00:00:00",direct
UK,e8cae,07a0d,finished,"2019-03-29 00:00:00",others
UK,ed067,166db,finished,"2019-02-10 00:00:00",direct
UK,23abb,0063d,finished,"2019-03-03 00:00:00",direct
UK,3a1ac,9cf9f,finished,"2019-03-17 00:00:00",direct
UK,6a5cc,a1939,finished,"2019-01-13 00:00:00",direct
UK,79e7e,90abe,finished,"2019-04-20 00:00:00",social
UK,8189a,44a16,cancelled,"2018-12-15 00:00:00",google
UK,8189a,6efb1,finished,"2019-03-29 00:00:00",others
UK,c0f76,3a9d8,finished,"2019-03-09 00:00:00",google
UK,d6cb5,886c2,cancelled,"2019-02-23 00:00:00",others
UK,d810a,9d75d,finished,"2019-03-17 00:00:00",direct
UK,1e77f,3d6cb,finished,"2019-01-31 00:00:00",direct
UK,52e60,5c67c,cancelled,"2019-04-21 00:00:00",google
UK,70dcc,7f291,finished,"2019-04-23 00:00:00",social
UK,75d74,7c73f,cancelled,"2019-04-06 00:00:00",google
UK,75d74,7cdf6,cancelled,"2019-04-06 00:00:00",google
UK,75d74,f0c47,finished,"2019-04-06 00:00:00",google
UK,87645,22f59,cancelled,"2019-01-20 00:00:00",google
UK,94148,eb4c4,finished,"2019-03-13 00:00:00",direct
UK,967fb,793c3,finished,"2019-04-11 00:00:00",social
UK,96bf6,97dbc,finished,"2019-03-25 00:00:00",google
UK,9bcb5,0f038,cancelled,"2018-12-12 00:00:00",direct
USA,a5778,eb006,cancelled,"2019-04-07 00:00:00",social
UK,a7c47,05bcf,finished,"2019-04-29 00:00:00",others
UK,a7c47,6016d,finished,"2019-05-03 00:00:00",direct
UK,b7ec7,b067e,finished,"2019-04-30 00:00:00",social
UK,f9f37,1ae8f,cancelled,"2019-02-24 00:00:00",direct
UK,f9f37,4b22b,cancelled,"2019-03-02 00:00:00",direct
UK,05b1e,0245e,finished,"2019-03-29 00:00:00",direct
USA,0a1b3,cafca,finished,"2019-04-02 00:00:00",others
UK,27c58,e8269,cancelled,"2019-04-26 00:00:00",google
UK,294aa,4fab3,finished,"2019-04-07 00:00:00",social
UK,31e43,87ab1,finished,"2019-04-08 00:00:00",others
UK,31e43,02c29,finished,"2019-04-24 00:00:00",google
UK,52267,f1043,cancelled,"2019-05-02 00:00:00",google
UK,54317,a33d7,finished,"2019-03-30 00:00:00",direct
UK,57b6f,09dc4,finished,"2019-02-08 00:00:00",others
UK,62196,bc1e7,finished,"2018-11-30 00:00:00",others
UK,86ff8,b2f32,finished,"2018-12-26 00:00:00",others
UK,86ff8,769b2,finished,"2019-03-14 00:00:00",google
UK,a73bf,95177,finished,"2019-03-27 00:00:00",direct
UK,bd20b,1ee9a,finished,"2019-03-17 00:00:00",direct
UK,cd705,18250,finished,"2019-02-20 00:00:00",direct
UK,dc26c,1bcd8,finished,"2019-01-17 00:00:00",direct
UK,1cf42,80597,finished,"2019-02-04 00:00:00",others
UK,30792,66bf2,finished,"2019-04-26 00:00:00",google
UK,65344,22164,finished,"2019-05-01 00:00:00",others
UK,6c4a7,ac574,finished,"2019-04-15 00:00:00",social
UK,6c4a7,8a42c,finished,"2019-04-15 00:00:00",social
UK,78d09,4546e,finished,"2018-11-27 00:00:00",google
UK,79394,c88cc,finished,"2019-03-15 00:00:00",google
USA,7e020,e649c,finished,"2019-04-29 00:00:00",direct
UK,9c53e,9dc81,cancelled,"2019-02-19 00:00:00",others
UK,a9e8d,5b6cf,finished,"2019-04-19 00:00:00",social
UK,a9e8d,eeecb,finished,"2019-04-22 00:00:00",direct
UK,07163,4f5ab,finished,"2019-03-11 00:00:00",direct
USA,10741,739c0,finished,"2019-04-16 00:00:00",others
USA,10741,26663,finished,"2019-05-07 00:00:00",others
UK,1bee9,6ef0b,finished,"2019-04-11 00:00:00",social
UK,1efa3,94aa3,finished,"2019-04-27 00:00:00",google
UK,4e5e7,cc4d0,finished,"2019-02-28 00:00:00",google
UK,4e5e7,0a265,finished,"2019-03-03 00:00:00",social
UK,99515,9f18e,finished,"2019-04-19 00:00:00",social
UK,9aa6c,b3c90,cancelled,"2019-01-15 00:00:00",direct
UK,9aa6c,0143e,finished,"2019-01-15 00:00:00",direct
UK,9b838,c6cf8,finished,"2019-01-20 00:00:00",social
USA,c8ea0,c83e4,cancelled,"2019-03-29 00:00:00",direct
UK,cad74,e18ec,finished,"2019-04-22 00:00:00",direct
UK,ec71a,ff94a,finished,"2019-02-05 00:00:00",direct
UK,eec76,2316f,finished,"2019-04-20 00:00:00",social
UK,03152,8ead2,finished,"2019-04-28 00:00:00",google
UK,03152,0af59,finished,"2019-04-28 00:00:00",google
UK,13b92,f0e4d,finished,"2019-02-27 00:00:00",direct
UK,1ad55,2c779,finished,"2019-02-07 00:00:00",others
UK,22f02,4a684,finished,"2019-04-16 00:00:00",social
UK,2b340,5028e,finished,"2019-01-20 00:00:00",social
UK,2b340,1dcb9,finished,"2019-01-25 00:00:00",social
UK,2b340,7988c,finished,"2019-04-16 00:00:00",others
UK,2b340,76888,finished,"2019-05-07 00:00:00",google
UK,2b340,2d7ca,finished,"2019-05-15 00:00:00",google
UK,333ee,59865,finished,"2019-02-01 00:00:00",direct
UK,3445d,a04d2,finished,"2019-04-19 00:00:00",google
USA,48be6,8a5d3,finished,"2019-04-01 00:00:00",direct
UK,4cea7,6222d,finished,"2019-03-26 00:00:00",others
UK,4cea7,89c54,finished,"2019-04-04 00:00:00",social
UK,4cea7,eefd3,finished,"2019-04-12 00:00:00",social
UK,5b8bd,4e447,finished,"2019-04-05 00:00:00",social
UK,77049,f680a,cancelled,"2019-04-21 00:00:00",direct
UK,77049,c1d98,cancelled,"2019-05-15 00:00:00",direct
UK,77049,0225f,finished,"2019-05-15 00:00:00",direct
UK,77049,f1925,finished,"2019-05-16 00:00:00",social
UK,77369,c2c80,finished,"2019-05-07 00:00:00",others
UK,777d7,bc6c5,cancelled,"2019-05-07 00:00:00",google
UK,953e7,5c085,finished,"2019-02-25 00:00:00",others
UK,a15a0,03509,finished,"2019-02-26 00:00:00",direct
UK,a221d,06e9b,finished,"2019-04-28 00:00:00",social
UK,a221d,86196,finished,"2019-04-30 00:00:00",social
UK,a221d,ab604,finished,"2019-05-03 00:00:00",social
UK,b42b9,db19f,finished,"2019-02-09 00:00:00",others
UK,cb2ae,828d6,finished,"2019-05-06 00:00:00",google
UK,cb340,f860d,finished,"2019-03-23 00:00:00",social
USA,d066a,49521,finished,"2019-03-18 00:00:00",direct
USA,d066a,fd31f,finished,"2019-03-24 00:00:00",social
UK,db030,c9936,finished,"2019-05-10 00:00:00",direct
UK,e7e7d,1397c,finished,"2019-04-29 00:00:00",google
UK,fe6e2,1eb28,finished,"2019-02-26 00:00:00",google
UK,fe6e2,904bd,finished,"2019-02-26 00:00:00",others
UK,01b82,40f0b,finished,"2019-02-22 00:00:00",direct
UK,01b82,b1614,finished,"2019-04-28 00:00:00",google
UK,0dab5,d585e,finished,"2018-11-21 00:00:00",direct
UK,12371,ae3bf,finished,"2018-12-28 00:00:00",google
UK,12371,14ef5,finished,"2019-02-14 00:00:00",direct
UK,16f6c,6cc91,finished,"2019-01-11 00:00:00",others
UK,16f6c,b6ef1,finished,"2019-01-31 00:00:00",others
UK,324ef,2427e,finished,"2019-05-03 00:00:00",others
UK,324ef,00aab,finished,"2019-05-03 00:00:00",google
UK,342c5,2ba76,finished,"2019-04-16 00:00:00",social
UK,38018,6e2fb,finished,"2019-05-11 00:00:00",social
UK,38018,675e6,finished,"2019-05-11 00:00:00",social
UK,38018,b396f,finished,"2019-05-11 00:00:00",social
UK,4c7e0,4bf3f,finished,"2019-03-08 00:00:00",google
UK,59c1e,ca7cb,finished,"2019-02-07 00:00:00",direct
UK,5abbb,def4e,finished,"2019-02-12 00:00:00",direct
UK,7905a,b4944,finished,"2019-03-18 00:00:00",direct
UK,a1243,9c6c2,finished,"2019-04-29 00:00:00",google
UK,a5e56,0b6c0,finished,"2019-03-02 00:00:00",google
UK,bc9e3,fe195,cancelled,"2018-12-14 00:00:00",google
UK,d9f09,3f67c,finished,"2019-02-24 00:00:00",direct
USA,0d3e8,97e19,finished,"2019-03-26 00:00:00",others
USA,0d3e8,0b65e,finished,"2019-05-12 00:00:00",others
UK,18fae,9d2d5,finished,"2019-04-17 00:00:00",others
UK,20631,be7a5,finished,"2019-02-26 00:00:00",google
USA,230bf,8fe4b,finished,"2019-04-16 00:00:00",direct
UK,3e47c,50473,finished,"2019-05-14 00:00:00",social
UK,51576,1882b,finished,"2018-12-21 00:00:00",direct
UK,51576,5aa8e,finished,"2019-01-06 00:00:00",others
UK,58f94,90e4b,finished,"2019-03-17 00:00:00",others
UK,87c14,16359,finished,"2019-05-16 00:00:00",social
UK,96e50,ad7c2,finished,"2019-04-27 00:00:00",others
UK,96e50,5c5c8,finished,"2019-04-27 00:00:00",direct
UK,a3b69,8333d,finished,"2019-02-05 00:00:00",direct
UK,a7937,91bb1,cancelled,"2019-03-22 00:00:00",direct
USA,b90df,f64e9,cancelled,"2019-04-29 00:00:00",direct
USA,b90df,2124c,finished,"2019-04-29 00:00:00",others
UK,bf740,3ed2b,finished,"2019-03-08 00:00:00",direct
UK,c0cfa,af360,finished,"2019-02-28 00:00:00",direct
UK,c8cdd,b10e5,cancelled,"2019-03-30 00:00:00",direct
UK,c9bb4,16334,finished,"2019-05-14 00:00:00",social
UK,cb89f,33b96,cancelled,"2019-05-10 00:00:00",social
UK,d7954,f2442,finished,"2019-01-23 00:00:00",direct
UK,ea009,0e21e,finished,"2019-01-25 00:00:00",google
UK,04b5c,63a7e,finished,"2019-04-19 00:00:00",social
UK,07f9c,0ba2d,finished,"2019-04-30 00:00:00",social
UK,27ba0,73182,finished,"2019-03-23 00:00:00",google
USA,437be,bf6e4,cancelled,"2019-04-16 00:00:00",others
UK,559c8,713f6,finished,"2019-03-05 00:00:00",social
UK,5f886,93528,finished,"2019-04-22 00:00:00",social
USA,699ea,e7588,finished,"2019-03-26 00:00:00",direct
UK,9f06e,46b15,finished,"2019-05-10 00:00:00",google
USA,a8b2a,a57a4,cancelled,"2019-04-11 00:00:00",social
UK,b3b18,f684b,finished,"2019-01-25 00:00:00",google
UK,d6485,40276,finished,"2019-01-26 00:00:00",google
UK,0b6be,e93f0,finished,"2019-03-19 00:00:00",google
UK,0ce3a,77187,finished,"2019-01-16 00:00:00",direct
UK,202c2,1227e,finished,"2019-04-19 00:00:00",google
